ChCode,       Amount OB       ,        Principal Amount Due        
04PLRL2606-13," 1,688,253.23 "," 81,768.48 "
04PLRL2606-14," 572,617.86 "," 31,510.13 "
04PLRL2606-15," 2,416,072.75 "," 128,914.65 "
04PLRL2606-16," 1,633,448.65 "," 89,314.39 "
04PLRL2606-17," 2,193,704.98 "," 105,040.12 "
04PLRL2606-18," 1,003,195.68 "," 57,873.99 "
04PLRL2606-2," 461,715.14 "," 29,901.07 "
04PLRL2606-20," 577,219.56 "," 35,880.62 "
04PLRL2606-21," 2,133,938.91 "," 174,699.33 "
04PLRL2606-22," 1,375,901.84 "," 105,946.30 "
04PLRL2606-23," 1,813,071.91 "," 92,674.77 "
04PLRL2606-24," 838,318.44 "," 46,178.39 "
04PLRL2606-25," 2,465,642.63 "," 144,223.15 "
04PLRL2606-26," 938,297.01 "," 57,726.03 "
04PLRL2606-27," 1,327,881.02 "," 73,728.99 "
04PLRL2606-28," 370,935.14 "," 16,467.03 "
04PLRL2606-29," 1,190,016.12 "," 67,138.88 "
04PLRL2606-3," 581,758.51 "," 59,881.70 "
04PLRL2606-30," 2,293,047.72 "," 143,574.80 "
04PLRL2606-31," 869,734.23 "," 55,015.29 "
04PLRL2606-4," 389,269.65 "," 29,595.95 "
04PLRL2606-5," 1,985,153.32 "," 114,356.92 "
04PLRL2606-6," 2,424,192.75 "," 157,112.39 "
04PLRL2606-8," 402,597.01 "," 32,443.94 "
04PLRL2607-1," 1,976,564.14 "," 103,115.43 "
04PLRL2607-10," 841,609.06 "," 55,717.18 "
04PLRL2607-12," 519,506.60 "," 28,320.37 "
04PLRL2607-13," 1,965,713.80 "," 95,709.61 "
04PLRL2607-14," 1,038,342.43 "," 57,975.13 "
04PLRL2607-15," 1,943,826.56 "," 111,783.07 "
04PLRL2607-16," 1,612,295.11 "," 89,152.77 "
04PLRL2607-17," 1,614,166.37 "," 89,223.78 "
04PLRL2607-18," 889,819.70 "," 58,533.48 "
04PLRL2607-2," 810,391.29 "," 50,207.63 "
04PLRL2607-20," 889,974.54 "," 55,358.92 "
04PLRL2607-21," 1,123,932.56 "," 61,562.04 "
04PLRL2607-22," 1,470,283.83 "," 86,345.59 "
04PLRL2607-23," 1,136,489.41 "," 75,357.53 "
04PLRL2607-24," 2,508,457.23 "," 138,407.36 "
04PLRL2607-25," 2,788,252.01 "," 179,139.56 "
04PLRL2607-27," 677,706.65 "," 43,504.51 "
04PLRL2607-28," 1,543,328.40 "," 103,571.34 "
04PLRL2607-3," 1,568,740.41 "," 92,132.16 "
04PLRL2607-4," 841,560.03 "," 62,567.37 "
04PLRL2607-5," 2,483,266.29 "," 153,479.03 "
04PLRL2607-6," 532,139.68 "," 35,073.72 "
04PLRL2607-7," 3,229,430.68 "," 386,310.79 "
04PLRL2607-8," 1,098,153.91 "," 73,014.00 "
04PLRL2607-9," 1,226,471.39 "," 96,297.49 "
04PLRL2608-1," 1,346,509.69 "," 60,131.42 "
04PLRL2608-10," 1,326,515.67 "," 73,707.46 "
04PLRL2608-11," 1,557,797.94 "," 89,645.42 "
04PLRL2608-12," 1,092,557.48 "," 60,223.70 "
04PLRL2608-13," 575,457.52 "," 32,510.41 "
04PLRL2608-14," 2,726,021.04 "," 150,239.46 "
04PLRL2608-15," 543,762.97 "," 28,557.66 "
04PLRL2608-16," 1,658,877.68 "," 104,562.59 "
04PLRL2608-17," 914,322.70 "," 45,393.60 "
04PLRL2608-18," 1,184,914.55 "," 61,009.98 "
04PLRL2608-19," 2,662,884.15 "," 149,132.71 "
04PLRL2608-2," 1,067,681.92 "," 59,236.05 "
04PLRL2608-20," 1,098,811.53 "," 117,580.59 "
04PLRL2608-22," 1,755,238.80 "," 87,100.46 "
04PLRL2608-23," 1,775,723.92 "," 114,295.85 "
04PLRL2608-24," 1,695,135.69 "," 93,140.49 "
04PLRL2608-25," 541,637.93 "," 37,048.54 "
04PLRL2608-26," 840,061.88 "," 48,685.02 "
04PLRL2608-27," 1,789,903.58 "," 90,361.83 "
04PLRL2608-28," 1,116,758.76 "," 61,687.49 "
04PLRL2608-29," 1,128,398.91 "," 89,933.62 "
04PLRL2608-3," 1,305,795.33 "," 56,623.12 "
04PLRL2608-30," 2,594,333.76 "," 159,945.66 "
04PLRL2608-31," 2,442,446.41 "," 126,850.88 "
04PLRL2608-32," 436,672.85 "," 23,290.35 "
04PLRL2608-33," 358,452.15 "," 25,539.92 "
04PLRL2608-34," 2,492,808.52 "," 103,251.03 "
04PLRL2608-35," 608,200.57 "," 39,125.42 "
04PLRL2608-36," 981,376.42 "," 65,794.69 "
04PLRL2608-37," 1,141,656.46 "," 57,469.54 "
04PLRL2608-38," 1,090,469.83 "," 54,163.27 "
04PLRL2608-39," 465,061.23 "," 23,176.14 "
04PLRL2608-4," 1,344,436.96 "," 74,747.71 "
04PLRL2608-40," 1,966,359.72 "," 109,260.93 "
04PLRL2608-41," 1,186,285.70 "," 73,318.41 "
04PLRL2608-42," 2,185,151.50 "," 186,361.05 "
04PLRL2608-43," 1,185,938.40 "," 65,562.23 "
04PLRL2608-44," 1,992,349.80 "," 109,493.27 "
04PLRL2608-45," 1,557,184.46 "," 91,155.00 "
04PLRL2608-46," 2,290,452.71 "," 110,221.36 "
04PLRL2608-47," 1,110,681.19 "," 61,808.31 "
04PLRL2608-48," 608,905.57 "," 34,211.11 "
04PLRL2608-49," 453,724.35 "," 27,013.95 "
04PLRL2608-5," 1,187,210.17 "," 67,698.88 "
04PLRL2608-50," 3,322,120.27 "," 189,327.33 "
04PLRL2608-51," 1,319,746.59 "," 72,622.23 "
04PLRL2608-52," 2,041,457.85 "," 208,286.60 "
04PLRL2608-53," 2,579,289.07 "," 194,964.43 "
04PLRL2608-54," 443,356.43 "," 21,476.15 "
04PLRL2608-55," 1,512,603.16 "," 90,129.46 "
04PLRL2608-6," 2,294,548.77 "," 111,452.50 "
04PLRL2608-7," 671,644.79 "," 37,919.24 "
04PLRL2608-8," 454,033.96 "," 32,418.80 "
04PLRL2608-9," 1,165,949.28 "," 88,157.50 "
04PMCL2606-1," 623,830.73 "," 31,284.88 "
04PMCL2607-1," 952,377.52 "," 69,186.39 "
04PMCL2608-1," 435,141.35 "," 19,221.42 "
04PMCL2608-2," 806,729.03 "," 66,907.69 "
04PMCL2608-3," 741,635.02 "," 46,187.76 "
04PMCL2608-4," 716,304.99 "," 39,017.94 "
04PMML2606-1," 231,766.24 "," 21,582.97 "
04PMML2606-10," 531,683.83 "," 66,393.88 "
04PMML2606-11," 243,582.38 "," 26,903.41 "
04PMML2606-2," 376,911.26 "," 32,305.25 "
04PMML2606-3," 478,354.75 "," 30,134.99 "
04PMML2606-4," 242,989.32 "," 32,667.71 "
04PMML2606-5," 1,416,329.48 "," 96,528.93 "
04PMML2606-6," 715,719.01 "," 45,690.38 "
04PMML2606-7," 874,938.49 "," 52,360.67 "
04PMML2606-9," 455,183.60 "," 35,435.27 "
04PMML2607-3," 770,486.97 "," 48,523.92 "
04PMML2607-5," 602,801.71 "," 39,710.95 "
04PMML2607-6," 1,397,719.33 "," 92,772.94 "
04PMML2607-7," 373,773.91 "," 27,318.66 "
04PMML2607-8," 430,289.70 "," 32,480.90 "
04PMML2608-1," 964,693.82 "," 55,803.32 "
04PMML2608-10," 646,313.56 "," 129,908.20 "
04PMML2608-11," 811,409.66 "," 63,877.99 "
04PMML2608-12," 1,237,993.69 "," 90,471.36 "
04PMML2608-13," 859,786.14 "," 64,455.05 "
04PMML2608-14," 409,026.03 "," 21,325.34 "
04PMML2608-2," 759,316.88 "," 127,643.47 "
04PMML2608-3," 250,244.54 "," 26,251.77 "
04PMML2608-4," 776,774.86 "," 58,227.43 "
04PMML2608-5," 1,090,824.15 "," 67,236.25 "
04PMML2608-6," 1,470,225.95 "," 78,842.62 "
04PMML2608-7," 569,916.31 "," 49,470.41 "
04PMML2608-8," 1,539,095.37 "," 103,402.06 "
04PMML2608-9," 493,259.55 "," 25,610.05 "
04PMRL2606-10," 880,235.34 "," 62,711.71 "
04PMRL2606-11," 124,896.94 "," 7,217.93 "
04PMRL2606-12," 2,078,823.24 "," 149,773.52 "
04PMRL2606-2," 754,368.27 "," 108,047.31 "
04PMRL2606-4," 400,469.60 "," 23,941.77 "
04PMRL2606-5," 474,011.77 "," 74,145.15 "
04PMRL2606-8," 524,839.64 "," 39,384.45 "
04PMRL2606-9," 703,063.53 "," 37,385.55 "
04PMRL2607-1," 1,250,421.06 "," 72,971.58 "
04PMRL2607-2," 168,458.30 "," 21,256.20 "
04PMRL2607-3," 755,616.57 "," 41,041.59 "
04PMRL2607-4," 918,667.54 "," 52,455.50 "
04PMRL2607-5," 363,446.85 "," 28,888.11 "
04PMRL2607-6," 436,171.42 "," 27,690.50 "
04PMRL2607-7," 816,844.44 "," 51,758.29 "
04PMRL2608-1," 281,023.30 "," 32,051.17 "
04PMRL2608-10," 612,451.64 "," 35,664.87 "
04PMRL2608-11," 407,037.76 "," 18,553.01 "
04PMRL2608-12," 154,277.79 "," 28,471.39 "
04PMRL2608-13," 1,532,638.03 "," 73,027.37 "
04PMRL2608-2," 1,725,920.54 "," 106,587.04 "
04PMRL2608-3," 357,063.83 "," 19,385.31 "
04PMRL2608-4," 234,502.33 "," 31,628.70 "
04PMRL2608-5," 655,839.50 "," 31,669.57 "
04PMRL2608-6," 1,612,295.11 "," 95,877.99 "
04PMRL2608-7," 351,785.15 "," 32,178.06 "
04PMRL2608-8," 650,293.79 "," 33,897.40 "
04PMRL2608-9," 1,238,789.77 "," 140,094.60 "
04PMTL2608-1," 334,737.23 "," 16,762.89 "
04PNCL2607-1," 775,909.68 "," 93,040.26 "
04PNCL2608-1," 701,291.44 "," 42,336.38 "
04PNFL2608-2," 218,104.53 "," 16,298.51 "
04PNML2606-1," 383,134.75 "," 30,934.99 "
04PNML2606-2," 5,177,125.66 "," 279,515.14 "
04PNML2606-3," 2,629,767.96 "," 143,270.78 "
04PNML2606-4," 2,585,296.27 "," 149,109.01 "
04PNML2606-5," 1,659,164.93 "," 141,434.79 "
04PNML2607-1," 4,765,162.72 "," 291,378.19 "
04PNML2608-1," 229,617.24 "," 23,782.54 "
04PNML2608-2," 132,843.56 "," 12,590.36 "
04PNML2608-3," 1,139,053.17 "," 55,150.65 "
04PNML2608-4," 524,903.63 "," 30,075.98 "
04POCL2606-1," 435,886.64 "," 25,070.63 "
04POCL2606-3," 559,066.79 "," 88,979.95 "
04POCL2607-1," 645,209.04 "," 46,691.42 "
04POCL2608-1," 2,286,908.83 "," 118,310.05 "
04POML2606-1," 1,006,377.85 "," 58,133.49 "
04POML2606-3," 459,664.69 "," 30,070.29 "
04POML2607-1," 462,671.12 "," 30,721.61 "
04POML2608-1," 158,600.87 "," 10,977.49 "
04POML2608-2," 971,805.58 "," 44,134.54 "
04POML2608-3," 607,679.79 "," 36,437.50 "
04POML2608-4," 1,402,950.28 "," 79,893.12 "
04POML2608-5," 390,140.74 "," 19,587.51 "
04POML2608-6," 105,016.25 "," 14,015.97 "
04PORL2606-2," 1,260,654.86 "," 80,645.03 "
04PORL2606-3," 113,846.00 "," 15,246.50 "
04PORL2606-4," 253,626.87 "," 15,184.66 "
04PORL2606-5," 127,374.51 "," 18,552.82 "
04PORL2606-6," 910,635.84 "," 51,723.45 "
04PORL2606-9," 1,973,126.05 "," 114,014.54 "
04PORL2607-1," 84,967.24 "," 18,777.04 "
04PORL2607-12," 534,411.38 "," 39,615.55 "
04PORL2607-13," 603,683.83 "," 66,193.84 "
04PORL2607-14," 916,761.33 "," 98,500.10 "
04PORL2607-15," 1,412,409.31 "," 74,994.13 "
04PORL2607-2," 213,138.18 "," 15,339.13 "
04PORL2607-3," 2,323,996.68 "," 120,191.88 "
04PORL2607-6," 1,929,891.41 "," 105,965.28 "
04PORL2607-7," 662,411.76 "," 37,719.96 "
04PORL2607-8," 695,084.86 "," 49,742.69 "
04PORL2608-1," 1,409,303.31 "," 80,338.74 "
04PORL2608-10," 1,622,237.68 "," 130,900.18 "
04PORL2608-11," 1,967,445.44 "," 120,194.74 "
04PORL2608-12," 1,964,700.98 "," 190,489.80 "
04PORL2608-13," 1,916,025.39 "," 95,287.31 "
04PORL2608-14," 2,013,269.46 "," 95,237.18 "
04PORL2608-15," 471,900.13 "," 20,880.34 "
04PORL2608-3," 642,867.05 "," 55,385.63 "
04PORL2608-6," 1,533,674.90 "," 71,441.06 "
04PORL2608-7," 590,764.18 "," 91,366.75 "
04PORL2608-9," 426,748.90 "," 29,694.96 "
04POTL2608-1," 966,706.79 "," 58,061.38 "
04PPRL2606-10," 1,197,716.85 "," 65,765.04 "
04PPRL2606-11," 364,994.06 "," 22,234.52 "
04PPRL2606-12," 1,794,875.54 "," 98,710.37 "
04PPRL2606-13," 697,704.34 "," 43,974.78 "
04PPRL2606-14," 402,599.15 "," 18,496.99 "
04PPRL2606-15," 803,373.42 "," 47,404.07 "
04PPRL2606-16," 559,113.05 "," 43,984.75 "
04PPRL2606-17," 1,126,145.30 "," 67,875.93 "
04PPRL2606-18," 1,968,130.79 "," 107,596.06 "
04PPRL2606-2," 1,579,920.24 "," 93,635.33 "
04PPRL2606-21," 1,322,694.05 "," 74,041.05 "
04PPRL2606-22," 525,429.71 "," 20,065.37 "
04PPRL2606-23," 948,430.42 "," 60,916.50 "
04PPRL2606-25," 1,330,570.07 "," 77,438.51 "
04PPRL2606-26," 397,383.09 "," 24,112.86 "
04PPRL2606-27," 418,702.24 "," 29,296.21 "
04PPRL2606-29," 1,112,942.99 "," 61,160.81 "
04PPRL2606-3," 1,793,084.50 "," 104,089.52 "
04PPRL2606-30," 495,765.18 "," 32,252.61 "
04PPRL2606-31," 1,094,806.50 "," 76,238.03 "
04PPRL2606-33," 1,050,757.21 "," 57,945.99 "
04PPRL2606-4," 639,307.33 "," 71,834.62 "
04PPRL2606-5," 766,061.74 "," 39,497.07 "
04PPRL2606-7," 1,462,212.66 "," 89,810.65 "
04PPRL2606-8," 547,083.11 "," 54,050.62 "
04PPRL2606-9," 840,373.98 "," 47,096.80 "
04PPRL2607-1," 40,658.66 "," 44,888.46 "
04PPRL2607-10," 973,953.65 "," 55,600.66 "
04PPRL2607-11," 640,320.92 "," 32,802.01 "
04PPRL2607-12," 704,430.33 "," 40,177.48 "
04PPRL2607-13," 1,880,458.81 "," 90,534.31 "
04PPRL2607-14," 1,146,709.42 "," 63,107.95 "
04PPRL2607-15," 1,506,680.60 "," 90,750.70 "
04PPRL2607-16," 842,923.92 "," 49,214.09 "
04PPRL2607-2," 1,554,091.24 "," 75,206.05 "
04PPRL2607-3," 1,304,532.27 "," 72,378.07 "
04PPRL2607-4," 983,833.39 "," 61,561.76 "
04PPRL2607-5," 545,430.01 "," 36,517.34 "
04PPRL2607-6," 97,697.42 "," 54,465.08 "
04PPRL2607-7," 377,025.29 "," 29,781.47 "
04PPRL2607-8," 1,151,746.65 "," 59,224.12 "
04PPRL2607-9," 1,968,130.79 "," 115,386.21 "
04PPRL2608-1," 1,617,707.63 "," 90,560.39 "
04PPRL2608-10," 2,474,612.90 "," 153,570.33 "
04PPRL2608-11," 1,236,162.45 "," 72,293.71 "
04PPRL2608-12," 941,972.84 "," 45,262.71 "
04PPRL2608-13," 1,427,105.79 "," 79,477.48 "
04PPRL2608-14," 915,817.62 "," 57,641.16 "
04PPRL2608-15," 2,244,968.63 "," 123,212.36 "
04PPRL2608-16," 759,368.14 "," 32,815.40 "
04PPRL2608-17," 1,511,579.29 "," 94,225.38 "
04PPRL2608-18," 4,663,924.43 "," 313,120.61 "
04PPRL2608-19," 349,022.76 "," 27,594.73 "
04PPRL2608-2," 2,357,144.17 "," 101,609.54 "
04PPRL2608-20," 1,366,680.45 "," 73,962.56 "
04PPRL2608-21," 1,087,897.73 "," 70,764.62 "
04PPRL2608-22," 1,466,914.98 "," 81,244.98 "
04PPRL2608-23," 3,530,483.50 "," 169,871.29 "
04PPRL2608-24," 1,598,969.23 "," 82,917.77 "
04PPRL2608-25," 566,241.42 "," 37,523.93 "
04PPRL2608-26," 619,596.62 "," 36,544.32 "
04PPRL2608-27," 578,212.72 "," 27,996.82 "
04PPRL2608-28," 1,643,108.75 "," 107,647.40 "
04PPRL2608-29," 2,145,277.25 "," 133,468.22 "
04PPRL2608-3," 1,503,744.36 "," 90,774.11 "
04PPRL2608-30," 758,603.70 "," 42,011.34 "
04PPRL2608-31," 1,552,716.69 "," 64,729.49 "
04PPRL2608-32," 1,570,653.98 "," 90,411.96 "
04PPRL2608-33," 1,884,201.75 "," 116,796.23 "
04PPRL2608-34," 1,473,464.51 "," 80,700.79 "
04PPRL2608-4," 557,518.93 "," 24,774.41 "
04PPRL2608-5," 2,403,104.11 "," 148,197.89 "
04PPRL2608-6," 477,790.44 "," 31,717.51 "
04PPRL2608-7," 731,617.46 "," 84,005.26 "
04PPRL2608-8," 1,038,772.10 "," 70,741.06 "
04PPRL2608-9," 1,956,181.44 "," 100,117.01 "
04PRCL2607-1," 578,890.15 "," 39,164.43 "
04PRCL2607-3," 1,296,800.40 "," 91,879.53 "
04PRCL2607-4," 564,355.35 "," 67,020.44 "
04PRCL2607-6," 733,659.12 "," 52,788.79 "
04PRCL2607-7," 449,840.01 "," 28,726.85 "
04PRCL2608-1," 908,355.86 "," 309,496.20 "
04PRCL2608-10," 761,753.89 "," 42,213.31 "
04PRCL2608-11," 2,151,475.31 "," 104,675.58 "
04PRCL2608-12," 1,225,407.84 "," 70,138.93 "
04PRCL2608-2," 901,605.60 "," 54,820.84 "
04PRCL2608-3," 494,435.27 "," 22,237.45 "
04PRCL2608-4," 773,728.84 "," 39,949.66 "
04PRCL2608-5," 322,696.66 "," 13,256.23 "
04PRCL2608-6," 318,065.04 "," 19,576.70 "
04PRCL2608-7," 1,064,187.81 "," 51,050.84 "
04PRCL2608-8," 724,336.55 "," 43,976.70 "
04PRCL2608-9," 804,897.97 "," 39,909.87 "
04PRML2606-1," 709,123.75 "," 38,521.90 "
04PRML2606-3," 1,048,942.60 "," 80,294.11 "
04PRML2606-4," 370,640.37 "," 53,984.32 "
04PRML2607-1," 278,117.18 "," 111,749.49 "
04PRML2607-2," 146,358.53 "," 38,261.28 "
04PRML2607-3," 300,192.50 "," 25,961.66 "
04PRML2607-4," 1,217,056.76 "," 65,674.63 "
04PRML2608-1," 1,463,921.72 "," 108,093.63 "
04PRML2608-2," 190,307.62 "," 36,178.03 "
04PRML2608-3," 1,046,915.50 "," 54,648.70 "
04PRML2608-4," 580,266.72 "," 36,693.80 "
04PRML2608-5," 465,910.79 "," 38,104.31 "
04PRRL2606-1," 345,382.94 "," 28,048.16 "
04PRRL2606-11," 398,170.57 "," 24,466.62 "
04PRRL2606-12," 407,384.80 "," 20,988.29 "
04PRRL2606-13," 482,027.28 "," 27,272.99 "
04PRRL2606-14," 378,321.93 "," 20,849.49 "
04PRRL2606-3," 1,723,415.04 "," 171,938.99 "
04PRRL2606-5," 658,433.08 "," 38,640.53 "
04PRRL2606-7," 1,169,682.55 "," 65,570.16 "
04PRRL2606-8," 814,455.27 "," 59,808.43 "
04PRRL2606-9," 419,030.15 "," 22,770.40 "
04PRRL2607-1," 702,718.70 "," 40,600.41 "
04PRRL2607-10," 1,641,209.11 "," 86,243.87 "
04PRRL2607-11," 318,607.95 "," 17,281.97 "
04PRRL2607-12," 381,670.20 "," 20,865.91 "
04PRRL2607-2," 781,529.20 "," 89,666.35 "
04PRRL2607-3," 939,841.37 "," 51,261.37 "
04PRRL2607-4," 392,509.48 "," 22,085.64 "
04PRRL2607-6," 1,841,190.23 "," 99,752.89 "
04PRRL2607-7," 404,658.95 "," 23,825.04 "
04PRRL2607-8," 1,419,620.21 "," 82,995.77 "
04PRRL2607-9," 1,883,332.77 "," 129,062.68 "
04PRRL2608-1," 290,408.83 "," 19,516.64 "
04PRRL2608-10," 327,105.50 "," 22,346.72 "
04PRRL2608-11," 783,329.55 "," 45,082.24 "
04PRRL2608-12," 1,505,270.75 "," 66,815.70 "
04PRRL2608-13," 264,165.43 "," 20,428.04 "
04PRRL2608-14," 701,737.99 "," 44,316.34 "
04PRRL2608-15," 567,140.31 "," 41,940.40 "
04PRRL2608-16," 836,581.58 "," 41,365.62 "
04PRRL2608-17," 375,800.16 "," 20,691.64 "
04PRRL2608-18," 620,913.43 "," 42,368.56 "
04PRRL2608-19," 589,797.33 "," 36,753.81 "
04PRRL2608-2," 357,369.32 "," 18,731.95 "
04PRRL2608-20," 466,999.54 "," 29,434.77 "
04PRRL2608-21," 541,400.51 "," 37,180.93 "
04PRRL2608-22," 1,060,394.65 "," 63,172.55 "
04PRRL2608-23," 363,798.99 "," 19,359.31 "
04PRRL2608-24," 925,025.60 "," 62,756.86 "
04PRRL2608-25," 624,517.42 "," 30,004.36 "
04PRRL2608-3," 1,507,626.55 "," 83,398.90 "
04PRRL2608-4," 551,947.83 "," 31,416.38 "
04PRRL2608-5," 408,340.04 "," 27,881.01 "
04PRRL2608-6," 676,294.56 "," 31,920.82 "
04PRRL2608-7," 1,986,199.63 "," 113,187.11 "
04PRRL2608-8," 1,074,623.39 "," 48,079.82 "
04PRRL2608-9," 349,430.38 "," 18,598.71 "
04PRTL2608-1," 464,318.09 "," 19,967.32 "
04PSCL2607-1," 2,675,332.20 "," 197,616.32 "
04PSCL2607-10," 1,467,875.98 "," 104,942.95 "
04PSCL2607-11," 2,416,390.68 "," 154,384.59 "
04PSCL2607-12," 407,196.25 "," 31,424.70 "
04PSCL2607-13," 3,040,778.91 "," 154,180.25 "
04PSCL2607-15," 686,242.39 "," 39,790.84 "
04PSCL2607-16," 1,097,330.87 "," 81,634.82 "
04PSCL2607-18," 2,963,349.51 "," 189,227.30 "
04PSCL2607-19," 3,925,736.09 "," 193,150.55 "
04PSCL2607-2," 54,064.36 "," 21,917.02 "
04PSCL2607-3," 1,498,518.20 "," 121,498.35 "
04PSCL2607-4," 3,192,552.39 "," 253,076.43 "
04PSCL2607-5," 3,063,745.02 "," 188,623.29 "
04PSCL2607-6," 426,783.81 "," 26,466.18 "
04PSCL2607-7," 833,199.26 "," 54,937.05 "
04PSFL2607-1," 246,112.58 "," 23,985.50 "
04PSML2606-1," 1,356,139.82 "," 71,497.45 "
04PSML2606-2," 605,344.43 "," 61,370.67 "
04PSML2606-3," 602,919.98 "," 36,332.15 "
04PSML2606-4," 330,793.20 "," 46,700.04 "
04PSML2606-5," 487,182.50 "," 37,290.16 "
04PSML2606-6," 132,260.22 "," 31,266.61 "
04PSML2606-7," 1,288,786.80 "," 98,053.20 "
04PSML2606-8," 443,961.02 "," 23,220.10 "
04PSML2607-1," 362,665.07 "," 25,077.76 "
04PSML2607-10," 663,345.49 "," 125,960.99 "
04PSML2607-11," 809,167.76 "," 49,364.12 "
04PSML2607-12," 776,833.68 "," 62,584.43 "
04PSML2607-13," 410,737.28 "," 19,497.95 "
04PSML2607-15," 477,929.18 "," 35,551.30 "
04PSML2607-16," 1,388,523.09 "," 111,210.81 "
04PSML2607-17," 373,307.66 "," 28,222.94 "
04PSML2607-19," 1,590,041.09 "," 130,532.12 "
04PSML2607-2," 299,459.81 "," 58,038.29 "
04PSML2607-20," 1,320,823.51 "," 114,682.06 "
04PSML2607-21," 1,145,084.07 "," 95,569.30 "
04PSML2607-22," 654,918.58 "," 75,555.38 "
04PSML2607-23," 939,726.24 "," 57,416.58 "
04PSML2607-25," 1,186,316.01 "," 76,173.46 "
04PSML2607-3," 1,127,955.82 "," 82,515.55 "
04PSML2607-4," 419,882.63 "," 24,871.70 "
04PSML2607-5," 2,786,475.57 "," 240,980.60 "
04PSML2607-6," 154,789.51 "," 163,406.52 "
04PSML2607-7," 539,424.32 "," 35,832.93 "
04PSML2607-8," 850,147.09 "," 62,682.56 "
04PSML2607-9," 19,855.48 "," 18,603.13 "
04PSRL2606-2," 1,192,304.43 "," 65,910.90 "
04PSRL2606-3," 703,944.13 "," 44,248.71 "
04PSRL2606-4," 394,878.13 "," 31,389.11 "
04PSRL2606-5," 2,429,554.52 "," 133,244.89 "
04PSRL2606-7," 1,011,982.23 "," 59,156.46 "
04PSRL2607-1," 936,934.77 "," 57,726.12 "
04PSRL2607-2," 908,649.35 "," 61,505.29 "
04PSRL2607-3," 2,342,816.53 "," 185,049.36 "
04PSRL2607-4," 659,022.42 "," 39,213.90 "
04PSRL2607-5," 181,382.67 "," 24,417.31 "
04PSRL2607-6," 3,468,321.74 "," 266,782.60 "
04PSRL2607-7," 473,562.27 "," 27,643.98 "
04PSRL2608-1," 1,346,642.45 "," 78,285.01 "
04PSRL2608-10," 777,489.31 "," 58,935.38 "
04PSRL2608-11," 3,049,943.71 "," 162,329.35 "
04PSRL2608-12," 3,485,346.16 "," 203,855.07 "
04PSRL2608-2," 898,229.34 "," 57,419.84 "
04PSRL2608-3," 417,886.34 "," 24,345.70 "
04PSRL2608-4," 3,012,420.91 "," 194,651.80 "
04PSRL2608-5," 1,146,747.12 "," 54,350.33 "
04PSRL2608-6," 1,012,175.21 "," 44,688.86 "
04PSRL2608-7," 546,031.76 "," 29,787.11 "
04PSRL2608-8," 566,511.12 "," 27,408.30 "
04PSRL2608-9," 323,820.75 "," 40,570.58 "
04PTML2606-2," 2,281,084.06 "," 149,589.93 "
04PTML2606-3," 1,476,258.30 "," 99,932.46 "
04PTML2608-1," 1,868,130.92 "," 114,535.32 "
04PTML2608-2," 662,930.02 "," 46,447.19 "
04PTML2608-3," 640,821.34 "," 34,634.94 "
04PTRL2606-1," 196,061.69 "," 14,301.02 "
04PTRL2606-2," 373,938.11 "," 30,633.68 "
04PTRL2606-3," 514,309.34 "," 24,112.54 "
04PTRL2606-4," 749,517.94 "," 42,105.39 "
04PTRL2607-1," 420,090.67 "," 20,556.00 "
04PTRL2607-2," 267,004.28 "," 18,519.49 "
04PTRL2607-3," 849,817.14 "," 51,410.50 "
04PTRL2607-4," 379,713.11 "," 18,741.04 "
04PTRL2608-1," 356,891.19 "," 17,362.49 "
04PTRL2608-2," 1,039,241.25 "," 73,913.99 "
04PTRL2608-3," 412,314.53 "," 22,807.30 "
04PTRL2608-4," 842,487.46 "," 45,291.36 "
04PUML2606-1," 1,065,495.72 "," 61,662.16 "
04PUML2607-1," 1,901,421.74 "," 169,421.63 "
04PUML2607-2," 912,245.14 "," 60,851.85 "
04PUML2608-1," 492,593.93 "," 31,845.99 "
04PURL2607-1," 295,754.65 "," 62,823.29 "
04PVRL2606-1," 170,553.05 "," 16,068.25 "
04PVRL2608-1," 1,209,018.46 "," 61,840.48 "
04PVRL2608-2," 318,373.11 "," 35,456.15 "
04PVRL2608-3," 1,240,766.70 "," 103,467.95 "
04PVRL2608-4," 861,289.25 "," 51,479.25 "
04PVRL2608-5," 757,687.32 "," 48,368.00 "
04PVRL2608-6," 2,497,627.90 "," 135,701.80 "
04PVRL2608-7," 2,246,044.15 "," 125,052.03 "
04PVRL2608-8," 1,200,888.79 "," 106,978.92 "
04PVRL2608-9," 1,218,430.67 "," 78,759.92 "
04PZCL2608-1," 4,044,423.21 "," 245,516.20 "
04PZML2606-1," 3,052,215.78 "," 242,249.23 "
04PZML2606-2," 788,244.79 "," 49,372.28 "
04PZML2606-3," 3,154,011.61 "," 219,719.98 "
04PZML2608-1," 376,530.92 "," 30,512.46 "
04PZML2608-2," 1,703,704.64 "," 115,473.09 "
04PZRL2606-2," 1,335,903.04 "," 69,961.78 "
04PZRL2606-5," 2,491,610.88 "," 119,316.93 "
04PZRL2606-6," 543,961.54 "," 32,173.28 "
04PZRL2607-2," 1,483,057.67 "," 92,821.66 "
04PZRL2608-1," 445,902.11 "," 29,255.52 "
04PZRL2608-2," 108,417.00 "," 9,762.76 "
04PZRL2608-3," 479,918.40 "," 41,211.46 "
05PACL2606-15," 1,835,923.51 "," 193,706.60 "
